image_file	caption
Flicker8k_Dataset/3384528359_e920154177.jpg	<start> Seekor burung besar abu-abu dan putih mulai terbang. <end>
Flicker8k_Dataset/3384528359_e920154177.jpg	<start> Burung menyebar sayap di atas air. <end>
Flicker8k_Dataset/3384528359_e920154177.jpg	<start> Burung besar gelap di atas air. <end>
Flicker8k_Dataset/341665272_80d4d61376.jpg	<start> Seekor anjing coklat membawa seekor Frisbee berlari melewati salju. <end>
Flicker8k_Dataset/341665272_80d4d61376.jpg	<start> Seekor anjing coklat berlari melalui salju dengan Frisbee di mulutnya. <end>
Flicker8k_Dataset/341665272_80d4d61376.jpg	<start> Seekor anjing menangkap Frisbee merah di salju. <end>
Flicker8k_Dataset/341665272_80d4d61376.jpg	<start> Seekor anjing memegang Frisbee di mulutnya. <end>
Flicker8k_Dataset/341665272_80d4d61376.jpg	<start> Seekor anjing berlari di salju membawa Frisbee merah. <end>
Flicker8k_Dataset/3606093421_eddd46c2c7.jpg	<start> Kapal penyelamat oranye menyerbu air. <end>
Flicker8k_Dataset/3606093421_eddd46c2c7.jpg	<start> dua orang dalam perahu oranye naik di atas air. <end>
Flicker8k_Dataset/3606093421_eddd46c2c7.jpg	<start> dua orang dalam perahu rakit oranye <end>
Flicker8k_Dataset/3606093421_eddd46c2c7.jpg	<start> Dua pria dalam jaket kehidupan mempercepat air dalam sebuah perahu motor oranye. <end>
Flicker8k_Dataset/3606093421_eddd46c2c7.jpg	<start> Dua orang naik rakit oranye ke pantai. <end>
Flicker8k_Dataset/293881927_ac62900fd4.jpg	<start> seekor anjing melompat ke pagar, sementara dua anjing lainnya mengawasi. <end>
Flicker8k_Dataset/293881927_ac62900fd4.jpg	<start> Satu anjing, tampaknya berdiri di tepi pagar, menghadapi tiga anjing lain di halaman belakang. <end>
Flicker8k_Dataset/293881927_ac62900fd4.jpg	<start> Anjing itu ada di pagar. <end>
Flicker8k_Dataset/293881927_ac62900fd4.jpg	<start> Tiga anjing berada di halaman berpagar dan satu melompat dari pagar. <end>
Flicker8k_Dataset/293881927_ac62900fd4.jpg	<start> Dua pitbulls bertarung, satu berdiri di atas pagar. <end>
Flicker8k_Dataset/2656890977_7a9f0e4138.jpg	<start> Seorang anak berambut hitam tanpa baju dengan celana pendek abu-abu berjalan. <end>
Flicker8k_Dataset/2656890977_7a9f0e4138.jpg	<start> seorang pria muda kurus berlari tanpa kemeja di <end>
Flicker8k_Dataset/2656890977_7a9f0e4138.jpg	<start> anak kecil dengan celana biru berlari menyusuri trotoar dengan bunga di latar belakang <end>
Flicker8k_Dataset/2656890977_7a9f0e4138.jpg	<start> Seorang anak kecil, mengenakan celana pendek dan tidak ada kemeja, berjalan di luar ruangan. <end>
Flicker8k_Dataset/2656890977_7a9f0e4138.jpg	<start> Anak yang berjalan mengenakan celana pendek abu-abu dan tidak ada kemeja. <end>
Flicker8k_Dataset/3189251454_03b76c2e92.jpg	<start> Seekor anjing coklat menggonggong dikelilingi salju putih. <end>
Flicker8k_Dataset/3189251454_03b76c2e92.jpg	<start> anjing mengenakan kerah hitam berdiri terbuka mulut di salju. <end>
Flicker8k_Dataset/3189251454_03b76c2e92.jpg	<start> Seekor anjing tan dengan kerah hitam menggonggong di salju. <end>
Flicker8k_Dataset/3189251454_03b76c2e92.jpg	<start> gonggongan anjing <end>
Flicker8k_Dataset/3189251454_03b76c2e92.jpg	<start> Anjing berdiri di salju menggonggong. <end>
Flicker8k_Dataset/3637966641_1b108a35ba.jpg	<start> Sebuah tim liga kecil mencoba untuk menangkap pelari meluncur ke dasar dalam permainan sore. <end>
Flicker8k_Dataset/3637966641_1b108a35ba.jpg	<start> Seorang pemain baseball muda meluncur ke dasar sementara awan debu naik dan tim lain bergerak di sekelilingnya. <end>
Flicker8k_Dataset/3637966641_1b108a35ba.jpg	<start> Anak laki-laki bermain bisbol, mobil diparkir di latar belakang. <end>
Flicker8k_Dataset/3637966641_1b108a35ba.jpg	<start> Lima anak laki-laki bermain bisbol. <end>
Flicker8k_Dataset/3637966641_1b108a35ba.jpg	<start> Anak-anak bermain bola di taman. <end>
Flicker8k_Dataset/172092461_a9a9762e13.jpg	<start> Seorang pria bangun dengan rompi merah dan tersenyum untuk kamera. <end>
Flicker8k_Dataset/172092461_a9a9762e13.jpg	<start> Seorang pria memakai rompi merah gelombang saat ia waterskiis. <end>
Flicker8k_Dataset/172092461_a9a9762e13.jpg	<start> Seorang pemuda naik papan tulis. <end>
Flicker8k_Dataset/172092461_a9a9762e13.jpg	<start> pria bangun satu tangan dan tersenyum <end>
Flicker8k_Dataset/172092461_a9a9762e13.jpg	<start> Manusia naik papan selancar melalui air. <end>
Flicker8k_Dataset/3359587274_4a2b140b84.jpg	<start> Seorang pria ski saat mengenakan parasut. <end>
Flicker8k_Dataset/3359587274_4a2b140b84.jpg	<start> Sebuah ski parasut terangkat dari tanah. <end>
Flicker8k_Dataset/3359587274_4a2b140b84.jpg	<start> Seseorang yang terikat pada payung dan mengenakan peralatan di kakinya tergantung di udara di atas lanskap bersalju, sementara siluet terhadap cerah langit biru. <end>
Flicker8k_Dataset/3359587274_4a2b140b84.jpg	<start> Seseorang meluncur dengan parasut di udara. <end>
Flicker8k_Dataset/3359587274_4a2b140b84.jpg	<start> Mereka meluncur melalui udara, didukung oleh matahari rendah. <end>
Flicker8k_Dataset/2649705487_4605e879e9.jpg	<start> Wanita berbaju kuning, jogging. <end>
Flicker8k_Dataset/2649705487_4605e879e9.jpg	<start> Seorang wanita joging di jalan oleh garis pantai, memegang barang di udara. <end>
Flicker8k_Dataset/2649705487_4605e879e9.jpg	<start> Seorang wanita berlari menyusuri jalan dekat pantai berbatu. <end>
Flicker8k_Dataset/2649705487_4605e879e9.jpg	<start> Seorang wanita melewati pantai. <end>
Flicker8k_Dataset/2649705487_4605e879e9.jpg	<start> Wanita dengan kemeja kuning berlari di sepanjang garis pantai. <end>
Flicker8k_Dataset/2127031632_77505e4218.jpg	<start> Seorang anak berjaket merah duduk di disk merah di salju. <end>
Flicker8k_Dataset/2127031632_77505e4218.jpg	<start> Seorang anak di atas cakram merah meluncur menuruni bukit kecil tertutup salju. <end>
Flicker8k_Dataset/2127031632_77505e4218.jpg	<start> Seorang anak duduk di disk merah di salju. <end>
Flicker8k_Dataset/2127031632_77505e4218.jpg	<start> Seorang anak memakai helm duduk di kereta luncur merah di luar di salju. <end>
Flicker8k_Dataset/2127031632_77505e4218.jpg	<start> Seorang anak kecil sedang menuruni bukit bersalju mengenakan helm biru. <end>
Flicker8k_Dataset/2432038587_5e4148e277.jpg	<start> Seekor anjing hitam mengejar angsa. <end>
Flicker8k_Dataset/2432038587_5e4148e277.jpg	<start> Seekor anjing mengejar dua angsa. <end>
Flicker8k_Dataset/2432038587_5e4148e277.jpg	<start> Seekor anjing mengejar 2 angsa di lapangan terbuka. <end>
Flicker8k_Dataset/2432038587_5e4148e277.jpg	<start> Seekor anjing hitam besar mengejar dua angsa di lapangan. <end>
Flicker8k_Dataset/2432038587_5e4148e277.jpg	<start> Anjing berjalan setelah dua angsa di lapangan <end>
Flicker8k_Dataset/3259228898_cefd04580b.jpg	<start> Seorang pria berlutut di atas tangga sementara banyak orang di belakangnya duduk di kursi. <end>
Flicker8k_Dataset/3259228898_cefd04580b.jpg	<start> Seorang pria duduk di panggung memberikan bantuan teknis untuk kinerja. <end>
Flicker8k_Dataset/3259228898_cefd04580b.jpg	<start> seorang pria duduk di depan panggung <end>
Flicker8k_Dataset/3259228898_cefd04580b.jpg	"<start> Seorang pria dengan "" Backyard Babys "" memiliki kotak hitam di depannya dan banyak orang duduk di kursi di belakangnya. <end>"
Flicker8k_Dataset/3259228898_cefd04580b.jpg	<start> Banyak orang di belakang pria yang bekerja proyektor <end>
Flicker8k_Dataset/3706356018_28f62290e8.jpg	"<start> Sekelompok anak-anak dalam perjalanan yang disebut "" Frog Hopper "". <end>"
Flicker8k_Dataset/3706356018_28f62290e8.jpg	"<start> Sekelompok anak-anak pada ""Frog Hopper"" naik di sebuah pameran. <end>"
Flicker8k_Dataset/3706356018_28f62290e8.jpg	<start> Lima anak dengan kendaraan udara metal putih yang disebut hopper katak. <end>
Flicker8k_Dataset/3706356018_28f62290e8.jpg	<start> Lima anak kecil sedang dalam perjalanan yang disebut Frog Hopper. <end>
Flicker8k_Dataset/3706356018_28f62290e8.jpg	<start> Anak-anak kecil berada di sebuah taman hiburan naik. <end>
Flicker8k_Dataset/2097403787_77a154f5b9.jpg	<start> sendirian berdiri di beberapa batu dengan gunung-gunung bersalju besar di latar belakang. <end>
Flicker8k_Dataset/2097403787_77a154f5b9.jpg	<start> Seorang pria berdiri di tanah berbatu di depan gunung. <end>
Flicker8k_Dataset/2097403787_77a154f5b9.jpg	<start> Seorang pria berdiri di depan gunung es. <end>
Flicker8k_Dataset/2097403787_77a154f5b9.jpg	<start> Orang itu berdiri di dekat air di depan pegunungan yang tertutup salju. <end>
Flicker8k_Dataset/2097403787_77a154f5b9.jpg	<start> Wisatawan berhenti di depan pemandangan gunung. <end>
Flicker8k_Dataset/3718076407_0b4588d7bc.jpg	<start> Seekor anjing cokelat dan putih sedang bermain dengan mainan di padang rumput hijau dan semanggi. <end>
Flicker8k_Dataset/3718076407_0b4588d7bc.jpg	<start> Seekor anjing coklat dan putih mengambil mainan mewah putih di ladang semanggi. <end>
Flicker8k_Dataset/3718076407_0b4588d7bc.jpg	<start> Foto anjing yang bermain di ladang bunga yang terdistorsi <end>
Flicker8k_Dataset/3718076407_0b4588d7bc.jpg	<start> Seekor anjing di rumput membawa mainan di mulutnya. <end>
Flicker8k_Dataset/3718076407_0b4588d7bc.jpg	<start> Anjing cokelat kecil berjalan melalui padang semanggi dengan objek putih di mulutnya. <end>
Flicker8k_Dataset/1294578091_2ad02fea91.jpg	<start> Seorang seniman wanita menunjukkan lukisannya dan menandatangani kertas. <end>
Flicker8k_Dataset/1294578091_2ad02fea91.jpg	<start> Seorang pria di telepon dan wanita duduk di dekat lukisan. <end>
Flicker8k_Dataset/1294578091_2ad02fea91.jpg	<start> Seorang wanita menggambar potret sementara seorang pria pada jam ponsel. <end>
Flicker8k_Dataset/1294578091_2ad02fea91.jpg	<start> Seorang wanita menulis di buku catatan dekat potret di luar rumah <end>
Flicker8k_Dataset/1294578091_2ad02fea91.jpg	<start> Berdiri pria di telepon dengan wanita duduk menulis, dekat penampilan luar artis. <end>
Flicker8k_Dataset/3471571540_b4ab77f20d.jpg	<start> Seekor anjing hitam dan putih keluar dari terowongan kuning yang dilatih oleh seorang pria dengan kemeja biru di acara anjing. <end>
Flicker8k_Dataset/3471571540_b4ab77f20d.jpg	<start> Anjing hitam dan putih berlari keluar dari terowongan kuning dengan pelatih di sampingnya. <end>
Flicker8k_Dataset/3471571540_b4ab77f20d.jpg	<start> Anjing hitam dan putih berlari dari bawah penutup kuning dengan seseorang di belakang mereka. <end>
Flicker8k_Dataset/3471571540_b4ab77f20d.jpg	<start> seorang pria dalam kemeja kuning dan biru di belakang anjing yang berlari keluar dari bawah kain kuning. <end>
Flicker8k_Dataset/3471571540_b4ab77f20d.jpg	<start> Seekor anjing kecil berlari menjauh sementara pemiliknya mencoba untuk menangkapnya. <end>
Flicker8k_Dataset/2921198890_6f70dfbf4c.jpg	<start> Seekor anjing memakai nomor empat lari dalam perlombaan. <end>
Flicker8k_Dataset/2921198890_6f70dfbf4c.jpg	<start> Sebuah greyhound nomor olahraga 4 adalah balap. <end>
Flicker8k_Dataset/2921198890_6f70dfbf4c.jpg	<start> Seekor greyhound dengan bib balap hijau dan moncong berjalan di trek. <end>
Flicker8k_Dataset/2921198890_6f70dfbf4c.jpg	<start> Anjing balap profesional berlari <end>
Flicker8k_Dataset/2921198890_6f70dfbf4c.jpg	<start> Seekor greyhound tan, nomor empat, berlari di lintasan. <end>
Flicker8k_Dataset/241346260_f50d57b517.jpg	<start> Pemain sepak bola di lapangan sebagai Sooner mencoba untuk mengatasi pemain <end>
Flicker8k_Dataset/241346260_f50d57b517.jpg	<start> Pria bermain sepak bola di depan kerumunan besar di stadion <end>
Flicker8k_Dataset/241346260_f50d57b517.jpg	<start> Pemain sepak bola Oklahoma mengejar seorang pemain Wisconsin selama pertandingan. <end>
Flicker8k_Dataset/241346260_f50d57b517.jpg	<start> Tiga pemain sepak bola berlari di lapangan sementara kerumunan besar sedang menonton <end>
Flicker8k_Dataset/241346260_f50d57b517.jpg	<start> Tiga pemain sepak bola berubah sebagai kerumunan mengenakan jam tangan merah. <end>
Flicker8k_Dataset/2469620360_6c620c6f35.jpg	<start> Seorang wanita berdiri di bidang tulip mencari unmoused. <end>
Flicker8k_Dataset/2469620360_6c620c6f35.jpg	<start> Seorang wanita berdiri di lapangan tulip memegang mantel dan ponsel. <end>
Flicker8k_Dataset/2469620360_6c620c6f35.jpg	<start> Seorang wanita berdiri di ladang bunga. <end>
Flicker8k_Dataset/2469620360_6c620c6f35.jpg	<start> Wanita itu berdiri di bidang tulip berwarna-warni. <end>
Flicker8k_Dataset/2469620360_6c620c6f35.jpg	<start> Perempuan berdiri di bidang tulip <end>
Flicker8k_Dataset/2102030040_2e8f4738f7.jpg	<start> Seorang gadis bermain ski. <end>
Flicker8k_Dataset/2102030040_2e8f4738f7.jpg	<start> Seorang wanita di lereng ski. <end>
Flicker8k_Dataset/2102030040_2e8f4738f7.jpg	<start> Seorang wanita skier tersenyum untuk kamera saat di lereng bersalju. <end>
Flicker8k_Dataset/2102030040_2e8f4738f7.jpg	<start> Seorang wanita berdiri di atas bukit bersalju hendak ski. <end>
Flicker8k_Dataset/2102030040_2e8f4738f7.jpg	<start> Seorang wanita dengan jaket biru berpose untuk gambar sementara ski menuruni gunung <end>
Flicker8k_Dataset/389643437_9a9830a3ba.jpg	<start> Seorang gadis dengan topi putih makan sepotong buah di sebelah seorang gadis dengan topi biru yang sedang makan cokelat. <end>
Flicker8k_Dataset/389643437_9a9830a3ba.jpg	<start> Satu gadis muda makan buah sementara yang lain makan cokelat. <end>
Flicker8k_Dataset/389643437_9a9830a3ba.jpg	<start> Dua anak mengambil makanan ringan. <end>
Flicker8k_Dataset/389643437_9a9830a3ba.jpg	<start> Dua gadis duduk di rumput mengenakan topi makan makanan ringan. <end>
Flicker8k_Dataset/389643437_9a9830a3ba.jpg	<start> Dua gadis dengan topi bisbol sedang makan makanan ringan di luar. <end>
Flicker8k_Dataset/3516312179_f520469038.jpg	<start> pemain baseball dengan kemeja merah dan celana putih mengayunkan tongkat ke arah bola kuning sementara tiga orang melihat. <end>
Flicker8k_Dataset/3516312179_f520469038.jpg	<start> Seorang pemain bisbol mundur dari aksi yang melibatkan kelelawar sementara anggota tim lawan melihat pada. <end>
Flicker8k_Dataset/3516312179_f520469038.jpg	<start> Seorang gadis dengan seragam merah dan putih mengayunkan tongkat pemukul. <end>
Flicker8k_Dataset/3516312179_f520469038.jpg	<start> Seorang gadis mengayunkan pemukul saat pertandingan softball. <end>
Flicker8k_Dataset/3516312179_f520469038.jpg	<start> Seorang wanita ayunan di softball di lapangan bermain sementara pemain lain melihat. <end>
Flicker8k_Dataset/3537806062_c50d814aba.jpg	<start> Kedua anjing berjalan di rumput. <end>
Flicker8k_Dataset/3537806062_c50d814aba.jpg	<start> Dua anjing coklat berlari di rumput. <end>
Flicker8k_Dataset/3537806062_c50d814aba.jpg	<start> Dua anjing berjalan bersama-sama melalui rumput dipotong. <end>
Flicker8k_Dataset/3537806062_c50d814aba.jpg	<start> Dua anjing, satu coklat dan satu coklat dan putih, berlari di halaman. <end>
Flicker8k_Dataset/3537806062_c50d814aba.jpg	<start> Dua anjing bermain bersama di halaman. <end>
Flicker8k_Dataset/2800990525_a1f8427272.jpg	<start> Seorang pria berjalan di jalan dengan kacamata hitam di atas kepalanya. <end>
Flicker8k_Dataset/2800990525_a1f8427272.jpg	<start> Seorang pria berpose di luar beberapa bangunan. <end>
Flicker8k_Dataset/2800990525_a1f8427272.jpg	<start> Seorang pria berdiri di samping tanda untuk dermaga. <end>
Flicker8k_Dataset/2800990525_a1f8427272.jpg	<start> Seorang pria dengan kacamata hitam di kepalanya berdiri dengan tanda-tanda untuk Wharf dan terminal feri. <end>
Flicker8k_Dataset/2800990525_a1f8427272.jpg	<start> Seorang pria dengan kacamata hitam di kepalanya berpose untuk gambar dekat dermaga. <end>
Flicker8k_Dataset/3081330705_7a1732e12c.jpg	<start> Seorang pria berada di atas tebing menghadap hutan dan danau. <end>
Flicker8k_Dataset/3081330705_7a1732e12c.jpg	<start> Seorang pria di tebing. <end>
Flicker8k_Dataset/3081330705_7a1732e12c.jpg	<start> Seorang pria berdiri di atas gunung menghadap pohon dan danau. <end>
Flicker8k_Dataset/3081330705_7a1732e12c.jpg	<start> Seorang pria berdiri di puncak gunung memandang hutan kering dan danau. <end>
Flicker8k_Dataset/3081330705_7a1732e12c.jpg	<start> Pria itu memakai kemeja biru dan berdiri di depan beberapa gunung bersalju. <end>
Flicker8k_Dataset/3215315009_47577bf8f7.jpg	<start> Seorang pesepeda menjadi udara di antara bukit-bukit tanah di malam hari. <end>
Flicker8k_Dataset/3215315009_47577bf8f7.jpg	<start> Seorang pria melompat motor kotor di malam hari. <end>
Flicker8k_Dataset/3215315009_47577bf8f7.jpg	<start> Seorang pengendara motorcross di malam hari tinggi di udara di atas tanah. <end>
Flicker8k_Dataset/3215315009_47577bf8f7.jpg	<start> Seseorang melakukan trik skateboard udara di malam hari. <end>
Flicker8k_Dataset/3215315009_47577bf8f7.jpg	<start> Penunggangnya melompat sepeda BMX-nya. <end>
Flicker8k_Dataset/3384314832_dffc944152.jpg	<start> anjing melompat di atas bar dengan bola di mulutnya. <end>
Flicker8k_Dataset/3384314832_dffc944152.jpg	<start> Seekor anjing putih lembut dan coklat melompati rintangan dan memegang bola tenis di mulutnya. <end>
Flicker8k_Dataset/3384314832_dffc944152.jpg	<start> Brown dan anjing putih melompat di atas rel rendah dengan bola tenis di mulutnya. <end>
Flicker8k_Dataset/3384314832_dffc944152.jpg	<start> Anjing melompat dengan bola di mulutnya. <end>
Flicker8k_Dataset/3384314832_dffc944152.jpg	<start> Anjing kecil berwarna kuning dan putih melompat melewati rintangan dengan bola tenis. <end>
Flicker8k_Dataset/1007129816_e794419615.jpg	<start> Seorang pria dengan topi oranye dibintangi pada sesuatu. <end>
Flicker8k_Dataset/1007129816_e794419615.jpg	<start> Seorang pria memakai topi oranye dan kacamata. <end>
Flicker8k_Dataset/1007129816_e794419615.jpg	<start> Seorang pria dengan alat pengukur dan kacamata mengenakan topi Blitz. <end>
Flicker8k_Dataset/1007129816_e794419615.jpg	<start> Seorang pria dengan kacamata mengenakan topi crocheted bir. <end>
Flicker8k_Dataset/1007129816_e794419615.jpg	<start> Pria dengan telinga ditindik memakai kacamata dan topi oranye. <end>
Flicker8k_Dataset/2759860913_f75b39d783.jpg	<start> Seorang pria dengan jaket kuning berdiri di atas batu di depan pegunungan. <end>
Flicker8k_Dataset/2759860913_f75b39d783.jpg	<start> Seorang pria berdiri di atas batu di depan daerah pegunungan. <end>
Flicker8k_Dataset/2759860913_f75b39d783.jpg	<start> Seorang pria di puncak gunung tinggi <end>
Flicker8k_Dataset/2759860913_f75b39d783.jpg	<start> Seorang pria berdiri di tepi gunung dengan gunung langit biru di latar belakang. <end>
Flicker8k_Dataset/2759860913_f75b39d783.jpg	<start> Seorang pria mengenakan mantel kuning berdiri di puncak gunung. <end>
